Date,Open,High,Low,Close,Adj Close,Volume
23-07-2013,15.214286,15.248571,14.953929,14.963929,13.105095,369395600
24-07-2013,15.676071,15.878214,15.545,15.7325,13.77819,591936800
25-07-2013,15.739286,15.764286,15.564643,15.660714,13.715321,229493600
26-07-2013,15.546429,15.751429,15.512143,15.749643,13.793203,200152400
29-07-2013,15.742857,16.071072,15.721429,15.9925,14.005895,248057600
30-07-2013,16.07,16.326786,16.043928,16.190001,14.17886,309422400
31-07-2013,16.249643,16.33357,16.051071,16.161785,14.154153,322957600
01-08-2013,16.276787,16.314285,16.187857,16.309999,14.283953,206250800
02-08-2013,16.3575,16.530357,16.309286,16.519285,14.467241,274783600
05-08-2013,16.596071,16.809643,16.505358,16.766071,14.683367,318855600
06-08-2013,16.715,16.853214,16.506071,16.616072,14.552006,334857600
07-08-2013,16.564285,16.678572,16.491785,16.606428,14.543558,298858000
08-08-2013,16.566429,16.575001,16.355356,16.464643,14.514597,255777200
09-08-2013,16.379999,16.445,16.201786,16.230356,14.308055,266865200
12-08-2013,16.316429,16.737499,16.308214,16.691429,14.714523,364434000
13-08-2013,16.819286,17.66643,16.71607,17.484644,15.413787,881941200
14-08-2013,17.781429,18.008928,17.621429,17.803572,15.694937,756372400
15-08-2013,17.729286,17.942858,17.467142,17.782499,15.676368,490294000
16-08-2013,17.862499,17.962143,17.816429,17.940357,15.815526,362306000
19-08-2013,18.012142,18.347857,18,18.133572,15.985854,510518400
20-08-2013,18.20393,18.234644,17.886429,17.895357,15.775861,358688400
21-08-2013,17.985357,18.112499,17.9,17.941429,15.816474,335879600
22-08-2013,18.035,18.056786,17.792856,17.962856,15.835366,244207600
23-08-2013,17.973928,17.976786,17.833929,17.893572,15.774283,222731600
26-08-2013,17.883928,18.22143,17.875,17.963215,15.83568,330965600
27-08-2013,17.785713,17.946787,17.367857,17.449642,15.382933,424188800
28-08-2013,17.357143,17.707144,17.357143,17.532143,15.455662,307608000
29-08-2013,17.558929,17.732143,17.540358,17.560715,15.480846,239657600
30-08-2013,17.571428,17.605356,17.375,17.400715,15.339804,272297200
03-09-2013,17.610714,17.878571,17.405357,17.449286,15.382614,331928800
04-09-2013,17.841429,17.937143,17.724285,17.810356,15.700924,345032800
05-09-2013,17.866072,17.88143,17.629999,17.688213,15.593247,236367600
06-09-2013,17.80143,17.834999,17.498215,17.793571,15.686121,359525600
09-09-2013,18.035713,18.139999,17.981428,18.077499,15.936423,340687200
10-09-2013,18.078571,18.123215,17.482143,17.665714,15.573411,743195600
11-09-2013,16.678928,16.9175,16.600357,16.70393,14.725541,898696400
12-09-2013,16.732143,16.978571,16.643213,16.881786,14.882331,404051200
13-09-2013,16.762142,16.85107,16.59643,16.603571,14.63707,298835600
16-09-2013,16.464287,16.486071,15.972143,16.075714,14.17173,543706800
17-09-2013,15.998571,16.418215,15.982143,16.261429,14.335448,399380800
18-09-2013,16.542143,16.655357,16.452143,16.595715,14.630141,456862000
19-09-2013,16.810715,16.993929,16.758928,16.867857,14.870051,404541200
20-09-2013,17.071428,17.09107,16.642857,16.693214,14.716096,699302800
23-09-2013,17.717857,17.746786,17.235714,17.522858,15.447472,762106800
24-09-2013,17.674286,17.695356,17.422144,17.467857,15.39899,364344400
25-09-2013,17.47143,17.487143,17.19393,17.1975,15.160653,316957200
26-09-2013,17.357143,17.44857,17.282143,17.365,15.308316,237221600
27-09-2013,17.277857,17.309643,17.168571,17.241072,15.199065,228040400
30-09-2013,17.044643,17.202143,16.943214,17.026787,15.01016,260156400
01-10-2013,17.0875,17.469286,17.084999,17.427143,15.363097,353883600
02-10-2013,17.343929,17.564285,17.276787,17.484285,15.413469,289184000
03-10-2013,17.518213,17.583929,17.169287,17.264643,15.219846,322753200
04-10-2013,17.280714,17.307142,17.092857,17.251072,15.20788,258868400
07-10-2013,17.377144,17.594643,17.333929,17.419643,15.356486,312292400
08-10-2013,17.497856,17.522858,17.162144,17.17643,15.142075,290917200
09-10-2013,17.308571,17.42107,17.081429,17.378214,15.319963,301725200
10-10-2013,17.547144,17.584999,17.394285,17.487143,15.415989,278602800
11-10-2013,17.3925,17.637142,17.327143,17.600357,15.515794,267738800
14-10-2013,17.493929,17.770714,17.476786,17.715714,15.617491,261898000
15-10-2013,17.768213,17.928572,17.697144,17.809999,15.700611,320073600
16-10-2013,17.885357,17.9475,17.829643,17.896786,15.777117,251101200
17-10-2013,17.856428,18.027857,17.845715,18.017857,15.883843,253593200
18-10-2013,18.071072,18.187857,18.061071,18.174643,16.022066,290542000
21-10-2013,18.2775,18.725,18.268572,18.620001,16.414671,398106800
22-10-2013,18.800358,18.873215,18.143929,18.566786,16.367764,534063600
23-10-2013,18.535713,18.77393,18.535713,18.748571,16.528017,313723200
24-10-2013,18.75,19.016787,18.65893,18.996786,16.746836,384764800
25-10-2013,18.975714,19.043928,18.753929,18.784286,16.559498,337792000
28-10-2013,18.894285,18.964287,18.686071,18.924286,16.682919,550440800
29-10-2013,19.1525,19.258928,18.376429,18.452856,16.267328,635807200
30-10-2013,18.557501,18.84,18.465,18.746429,16.526129,354163600
31-10-2013,18.75,18.838928,18.616785,18.667856,16.456861,275696400
01-11-2013,18.715,18.742857,18.422857,18.5725,16.372803,274890000
04-11-2013,18.610714,18.815001,18.528929,18.8125,16.584372,244627600
05-11-2013,18.735001,18.888929,18.678572,18.766071,16.543442,265213200
06-11-2013,18.719643,18.745001,18.507143,18.604286,16.49658,223375600
07-11-2013,18.556429,18.685356,18.299286,18.303213,16.22961,262620400
08-11-2013,18.377857,18.611786,18.306786,18.591429,16.485178,279316800
11-11-2013,18.571072,18.631071,18.371786,18.5375,16.437359,227452400
12-11-2013,18.488214,18.71143,18.464287,18.571787,16.467762,204276800
13-11-2013,18.5,18.651787,18.462856,18.593929,16.487398,197220800
14-11-2013,18.671785,18.902857,18.638214,18.862858,16.725853,282419200
15-11-2013,18.806429,18.89607,18.731787,18.749643,16.625469,317920400
18-11-2013,18.749643,18.828215,18.507143,18.522499,16.424051,244944000
19-11-2013,18.536785,18.692142,18.498928,18.555357,16.453194,208938800
20-11-2013,18.543928,18.58643,18.368929,18.392857,16.309103,193916800
21-11-2013,18.485714,18.614643,18.345358,18.612143,16.503548,262026800
22-11-2013,18.554285,18.648571,18.518929,18.564285,16.461107,223725600
25-11-2013,18.607857,18.781071,18.607143,18.705,16.585882,229311600
26-11-2013,18.718571,19.147858,18.714287,19.049999,16.891796,401382800
27-11-2013,19.153929,19.5,19.049999,19.498571,17.289545,363448400
29-11-2013,19.624287,19.940357,19.564644,19.859644,17.609718,318127600
02-12-2013,19.928572,20.154642,19.672144,19.686787,17.456436,472544800
03-12-2013,19.939285,20.227858,19.917143,20.225714,17.934309,450968000
04-12-2013,20.196428,20.328215,20.029285,20.178572,17.892511,377809600
05-12-2013,20.451786,20.540714,20.22893,20.282143,17.984348,447580000
06-12-2013,20.206785,20.241072,19.984644,20.000713,17.734806,344352400
09-12-2013,20.032143,20.342142,20.032143,20.229643,17.937796,320493600
10-12-2013,20.127857,20.281429,20.042856,20.198214,17.909929,278269600
11-12-2013,20.25,20.391787,19.98893,20.048571,17.777235,359718800
12-12-2013,20.076429,20.190714,20.001072,20.019285,17.751263,262290000
13-12-2013,20.101786,20.102858,19.77393,19.801071,17.557777,332822000
16-12-2013,19.822144,20.094286,19.821787,19.910713,17.654993,282592800
17-12-2013,19.850357,19.98,19.763571,19.821072,17.575516,229902400
18-12-2013,19.632143,19.694643,19.242857,19.670357,17.441866,565863200
19-12-2013,19.625,19.642857,19.418928,19.445,17.242046,320308800
20-12-2013,19.479643,19.700357,19.457857,19.607857,17.386448,436413600
23-12-2013,20.285713,20.382856,20.098572,20.360357,18.053698,501306400
24-12-2013,20.353214,20.424286,20.215357,20.27393,17.977068,167554800
26-12-2013,20.289286,20.339287,20.120714,20.139286,17.857674,204008000
27-12-2013,20.136429,20.157499,19.982143,20.003214,17.737015,225884400
30-12-2013,19.909286,20.003214,19.725714,19.804285,17.560627,253629600
31-12-2013,19.791786,20.045713,19.785713,20.036428,17.766472,223084400
02-01-2014,19.845715,19.893929,19.715,19.754642,17.516605,234684800
03-01-2014,19.745001,19.775,19.301071,19.320715,17.131845,392467600
06-01-2014,19.194643,19.52857,19.057142,19.426071,17.225266,412610800
07-01-2014,19.440001,19.498571,19.21143,19.287144,17.102074,317209200
08-01-2014,19.243214,19.484285,19.23893,19.409286,17.210379,258529600
09-01-2014,19.52857,19.530714,19.119642,19.161428,16.990601,279148800
10-01-2014,19.279642,19.314285,18.968214,19.033571,16.877226,304976000
13-01-2014,18.925358,19.375,18.924286,19.133215,16.965582,378492800
14-01-2014,19.222143,19.526072,19.202143,19.513929,17.303165,332561600
15-01-2014,19.768572,20.007143,19.702143,19.905714,17.650562,391638800
16-01-2014,19.817858,19.887501,19.702856,19.794643,17.552073,229278000
17-01-2014,19.695715,19.716785,19.282143,19.309643,17.122032,426739600
21-01-2014,19.321072,19.645357,19.300714,19.609644,17.388039,328526800
22-01-2014,19.675358,19.903214,19.564644,19.696787,17.465303,379985200
23-01-2014,19.640715,19.875,19.4575,19.863571,17.613197,403239200
24-01-2014,19.785713,19.843571,19.455357,19.502501,17.293026,429354800
27-01-2014,19.645357,19.814285,19.491072,19.660713,17.433321,554878800
28-01-2014,18.17,18.392857,17.93107,18.089287,16.039927,1065523200
29-01-2014,17.998215,18.120358,17.807858,17.883928,15.857833,502810000
30-01-2014,17.947857,18.089287,17.739286,17.849285,15.827117,678501600
31-01-2014,17.684999,17.911785,17.626785,17.878571,15.853078,464797200
03-02-2014,17.950357,18.133215,17.832144,17.911785,15.88253,401464000
04-02-2014,18.066071,18.195,17.955713,18.17107,16.112442,376681200
05-02-2014,18.091429,18.402857,18.080357,18.306786,16.232779,328344800
06-02-2014,18.216429,18.339287,18.13607,18.303928,16.327393,257765200
07-02-2014,18.620714,18.676071,18.477858,18.559999,16.555811,370280400
10-02-2014,18.523571,18.999643,18.5,18.8925,16.852415,345559200
11-02-2014,18.950357,19.205357,18.910713,19.14143,17.074459,282256800
12-02-2014,19.176786,19.27,19.044287,19.139999,17.073189,308100800
13-02-2014,19.094999,19.458929,19.078571,19.44393,17.344299,307398000
14-02-2014,19.373928,19.499287,19.32893,19.428213,17.33028,272924400
18-02-2014,19.5,19.685356,19.486071,19.499643,17.393995,260251600
19-02-2014,19.455357,19.531786,19.083929,19.191786,17.119383,313768000
20-02-2014,19.035357,19.178572,18.892857,18.969643,16.921228,305858000
21-02-2014,19.028214,19.091785,18.735714,18.758928,16.733267,278784800
24-02-2014,18.683929,18.925714,18.657858,18.84107,16.80654,288909600
25-02-2014,18.906429,18.913214,18.607143,18.645,16.631641,231952000
26-02-2014,18.700357,18.75,18.414286,18.476786,16.481592,276217200
27-02-2014,18.469286,18.885,18.430357,18.845358,16.81036,301882000
28-02-2014,18.895714,19.026787,18.647142,18.794287,16.764809,371968800
03-03-2014,18.693571,18.951786,18.671785,18.848572,16.813229,238781200
04-03-2014,18.964287,19.022858,18.848928,18.972857,16.924089,259140000
05-03-2014,18.96143,19.098213,18.897499,19.012857,16.959774,200062800
06-03-2014,19.028214,19.087143,18.860714,18.955357,16.90848,185488800
07-03-2014,18.967501,18.999287,18.7875,18.944286,16.898607,220729600
10-03-2014,18.870001,19.047501,18.869286,18.96143,16.913902,178584000
11-03-2014,19.123215,19.240713,19.02107,19.14607,17.078596,279224400
12-03-2014,19.089643,19.191071,19,19.164642,17.095169,199326400
13-03-2014,19.194286,19.273571,18.898571,18.951786,16.905296,257742800
14-03-2014,18.885357,18.960358,18.678572,18.73893,16.715427,237199200
17-03-2014,18.84643,18.9275,18.780357,18.812143,16.780737,199544800
18-03-2014,18.782143,18.998928,18.757143,18.978571,16.929192,209647200
19-03-2014,19.009287,19.151428,18.892857,18.973572,16.924726,224756000
20-03-2014,18.924643,19.02393,18.833929,18.882143,16.843176,208398400
21-03-2014,18.997499,19.0625,18.797501,19.031071,16.976021,374046400
24-03-2014,19.229286,19.303572,19.109285,19.256786,17.177359,355700800
25-03-2014,19.339287,19.491072,19.27107,19.463928,17.362139,282293200
26-03-2014,19.518572,19.607143,19.245001,19.277857,17.196157,299768000
27-03-2014,19.286428,19.339287,19.111429,19.195,17.122255,222031600
28-03-2014,19.225714,19.247856,19.080357,19.173571,17.103128,200564000
31-03-2014,19.258215,19.314644,19.140356,19.169287,17.099312,168669200
01-04-2014,19.205713,19.352501,19.170357,19.344643,17.255733,200760000
02-04-2014,19.370714,19.41,19.295,19.376785,17.284403,180420800
03-04-2014,19.335358,19.375,19.201429,19.2425,17.164618,162344000
04-04-2014,19.278929,19.285713,18.949286,18.99357,16.94257,275251200
07-04-2014,18.857857,18.960714,18.638929,18.695356,16.676558,289850400
08-04-2014,18.756786,18.790001,18.525,18.694286,16.675604,243888400
09-04-2014,18.665714,18.946072,18.643572,18.940001,16.894783,206169600
10-04-2014,18.952856,19.008572,18.684643,18.695715,16.676882,239652000
11-04-2014,18.535713,18.672501,18.469286,18.557501,16.553589,271717600
14-04-2014,18.639286,18.648571,18.471786,18.63143,16.619532,205674000
15-04-2014,18.581072,18.629999,18.261786,18.498571,16.50102,266490000
16-04-2014,18.501785,18.610357,18.362143,18.536072,16.534475,214765600
17-04-2014,18.571428,18.848572,18.542856,18.747856,16.723381,284334400
21-04-2014,18.762142,19.004999,18.712856,18.970358,16.921862,182548800
22-04-2014,18.868214,18.993929,18.803572,18.989286,16.938747,202563200
23-04-2014,18.895,18.968929,18.730356,18.741072,16.717339,394940000
24-04-2014,20.293215,20.357143,20.026072,20.2775,18.087851,759911600
25-04-2014,20.161785,20.428213,20.14143,20.42643,18.220699,390275200
28-04-2014,20.457144,21.276787,20.448214,21.217501,18.926353,669485600
29-04-2014,21.205,21.285,21.053928,21.154642,18.870277,337377600
30-04-2014,21.165714,21.408215,21.064285,21.074642,18.798922,456640800
01-05-2014,21.142857,21.242857,20.941429,21.124287,18.843201,244048000
02-05-2014,21.155001,21.22143,21.061071,21.16357,18.878242,191514400
05-05-2014,21.076429,21.464287,21.071428,21.462856,19.145212,287067200
06-05-2014,21.492857,21.586071,21.22893,21.22893,18.936548,374564400
07-05-2014,21.258928,21.331785,20.990356,21.154642,18.870277,282864400
08-05-2014,21.008928,21.22893,20.942858,20.999643,18.836643,230297200
09-05-2014,20.876429,20.9375,20.72607,20.912144,18.758156,291597600
12-05-2014,20.981787,21.202143,20.978571,21.172501,18.991697,213208800
13-05-2014,21.142857,21.23357,21.09643,21.205713,19.02149,159737200
14-05-2014,21.158215,21.335714,21.133572,21.209642,19.025013,166404000
15-05-2014,21.239286,21.307142,21.001429,21.029285,18.863237,230846000
16-05-2014,21.022499,21.340357,20.907143,21.339643,19.141626,276256400
19-05-2014,21.351786,21.690357,21.333214,21.592501,19.368435,317755200
20-05-2014,21.589643,21.657143,21.454643,21.596786,19.37228,234836000
21-05-2014,21.565357,21.667856,21.502144,21.653929,19.423536,196859600
22-05-2014,21.664286,21.780357,21.575001,21.688213,19.454292,200760000
23-05-2014,21.6875,21.954643,21.659643,21.933214,19.674057,232209600
27-05-2014,21.995714,22.352142,21.986786,22.343929,20.042469,348866000
28-05-2014,22.357857,22.493929,22.277857,22.286072,19.990574,315481600
29-05-2014,22.423214,22.745358,22.420357,22.692142,20.354809,376474000
30-05-2014,22.785,23.006071,22.460714,22.607143,20.278568,564020800
02-06-2014,22.64143,22.672501,22.232143,22.451786,20.139215,369350800
03-06-2014,22.445,22.812143,22.4375,22.769285,20.424011,292709200
04-06-2014,22.765715,23.138929,22.718214,23.029285,20.657227,335482000
05-06-2014,23.078571,23.191786,22.950357,23.119642,20.738279,303805600
06-06-2014,23.210714,23.259287,23.016787,23.05607,20.681255,349938400
09-06-2014,23.174999,23.469999,22.9375,23.424999,21.01219,301660000
10-06-2014,23.682501,23.762501,23.3925,23.5625,21.135523,251108000
11-06-2014,23.532499,23.690001,23.3675,23.465,21.048065,182724000
12-06-2014,23.51,23.530001,22.975,23.0725,20.695993,218996000
13-06-2014,23.049999,23.110001,22.719999,22.82,20.469507,218100000
16-06-2014,22.877501,23.1875,22.862499,23.049999,20.675804,142244000
17-06-2014,23.077499,23.174999,22.950001,23.02,20.648899,118904000
18-06-2014,23.067499,23.0725,22.8375,23.045,20.671322,134056000
19-06-2014,23.0725,23.075001,22.834999,22.965,20.599566,142112000
20-06-2014,22.9625,23.137501,22.725,22.727501,20.386536,403592000
23-06-2014,22.83,22.905001,22.65,22.7075,20.368593,174776000
24-06-2014,22.6875,22.934999,22.547501,22.57,20.245251,156144000
25-06-2014,22.5525,22.674999,22.4125,22.59,20.263197,147476000
26-06-2014,22.592501,22.762501,22.450001,22.725,20.384285,130516000
27-06-2014,22.705,23,22.692499,22.995001,20.626478,256116000
30-06-2014,23.025,23.432501,23.022499,23.2325,20.839516,197929200
01-07-2014,23.379999,23.5175,23.282499,23.379999,20.971817,152892000
02-07-2014,23.467501,23.514999,23.272499,23.370001,20.962854,113860000
03-07-2014,23.4175,23.525,23.299999,23.5075,21.086187,91567200
07-07-2014,23.535,23.997499,23.525,23.9925,21.521227,225872000
08-07-2014,24.067499,24.200001,23.48,23.8375,21.382196,260888000
09-07-2014,23.860001,23.987499,23.690001,23.8475,21.391167,145744000
10-07-2014,23.440001,23.887501,23.379999,23.76,21.312679,158744000
11-07-2014,23.84,23.9725,23.715,23.805,21.353043,136072000
14-07-2014,23.965,24.2225,23.9125,24.112499,21.628872,171240000
15-07-2014,24.200001,24.2125,23.7575,23.83,21.375467,181911600
16-07-2014,24.2425,24.275,23.684999,23.695,21.254375,213585200
17-07-2014,23.7575,23.82,23.1425,23.272499,20.875397,229192000
18-07-2014,23.405001,23.684999,23.254999,23.6075,21.17589,199952000
21-07-2014,23.747499,23.75,23.43,23.485001,21.066006,156316000
22-07-2014,23.67,23.7225,23.530001,23.68,21.240919,220788000
23-07-2014,23.855,24.469999,23.7925,24.297501,21.794813,371672000
24-07-2014,24.26,24.33,24.105,24.2575,21.758932,182916000
25-07-2014,24.2125,24.459999,24.16,24.4175,21.902458,173876000
28-07-2014,24.455,24.809999,24.387501,24.754999,22.205194,221272000
29-07-2014,24.8325,24.860001,24.5625,24.594999,22.06167,172572000
30-07-2014,24.610001,24.674999,24.4175,24.5375,22.010096,132040000
31-07-2014,24.290001,24.362499,23.8325,23.9,21.438263,227372000
01-08-2014,23.725,24.155001,23.702499,24.032499,21.557112,194044000
04-08-2014,24.092501,24.145,23.7925,23.897499,21.43601,159832000
05-08-2014,23.84,23.92,23.59,23.780001,21.330618,223732000
06-08-2014,23.6875,23.870001,23.6775,23.74,21.294743,154232000
07-08-2014,23.7325,23.987499,23.525,23.620001,21.292486,186844000
08-08-2014,23.565001,23.705,23.32,23.684999,21.351082,167460000
11-08-2014,23.817499,24.02,23.709999,23.997499,21.632784,146340000
12-08-2014,24.01,24.219999,23.9025,23.9925,21.628273,135180000
13-08-2014,24.0375,24.309999,24.01,24.309999,21.914492,127664000
14-08-2014,24.3325,24.3925,24.200001,24.375,21.973085,112464000
15-08-2014,24.475,24.547501,24.215,24.495001,22.081266,195804000
18-08-2014,24.622499,24.842501,24.495001,24.790001,22.347193,190288000
19-08-2014,24.852501,25.17,24.83,25.1325,22.655939,277596000
20-08-2014,25.110001,25.272499,24.987499,25.1425,22.664959,210796000
21-08-2014,25.1425,25.235001,25.0275,25.145,22.667219,133912000
22-08-2014,25.0725,25.3675,25.047501,25.33,22.833986,176736000
25-08-2014,25.4475,25.5425,25.32,25.385,22.883566,161080000
26-08-2014,25.355,25.375,25.215,25.2225,22.737074,132608000
27-08-2014,25.254999,25.6425,25.174999,25.532499,23.016529,209476000
28-08-2014,25.397499,25.695,25.389999,25.5625,23.04357,273840000
29-08-2014,25.715,25.725,25.549999,25.625,23.099915,178380000
02-09-2014,25.764999,25.934999,25.68,25.825001,23.280207,214256000
03-09-2014,25.775,25.799999,24.645,24.735001,22.297617,501684000
04-09-2014,24.7125,25.022499,24.4475,24.530001,22.112816,342872000
05-09-2014,24.700001,24.8475,24.577499,24.7425,22.304377,233828000
08-09-2014,24.825001,24.827499,24.512501,24.59,22.166897,185426800
09-09-2014,24.77,25.77,24.035,24.497499,22.083513,759385200
10-09-2014,24.502501,25.2775,24.440001,25.25,22.761862,403478400
11-09-2014,25.102501,25.360001,24.905001,25.3575,22.858774,249412400
12-09-2014,25.3025,25.547501,25.27,25.415001,22.910608,250504400
15-09-2014,25.702499,25.762501,25.360001,25.407499,22.903843,245266000
16-09-2014,24.950001,25.315001,24.7225,25.215,22.730314,267632400
17-09-2014,25.317499,25.450001,25.147499,25.395,22.892578,243706000
18-09-2014,25.4825,25.5875,25.389999,25.4475,22.939903,149197600
19-09-2014,25.5725,25.5875,25.125,25.24,22.752851,283609600
22-09-2014,25.450001,25.535,25.145,25.264999,22.775383,211153600
23-09-2014,25.15,25.735001,25.135,25.66,23.131466,253608800
24-09-2014,25.540001,25.7125,25.299999,25.4375,22.930889,240687200
25-09-2014,25.127501,25.1775,24.43,24.467501,22.056471,400368000
26-09-2014,24.6325,25.1875,24.6,25.1875,22.705528,249482000
29-09-2014,24.6625,25.110001,24.657499,25.0275,22.561289,199065200
30-09-2014,25.202499,25.385,25.1325,25.1875,22.705528,221056400
01-10-2014,25.147499,25.172501,24.674999,24.795,22.351706,205965200
02-10-2014,24.817499,25.055,24.51,24.975,22.513966,191031200
03-10-2014,24.860001,25.0525,24.76,24.905001,22.450865,173878400
06-10-2014,24.987499,25.1625,24.855,24.905001,22.450865,148204800
07-10-2014,24.8575,25.030001,24.682501,24.6875,22.254799,168376800
08-10-2014,24.690001,25.2775,24.577499,25.200001,22.716795,229618800
09-10-2014,25.385,25.594999,25.1525,25.254999,22.766373,309506000
10-10-2014,25.172501,25.5075,25.075001,25.182501,22.701023,265326400
13-10-2014,25.3325,25.445,24.952499,24.952499,22.493681,214333600
14-10-2014,25.0975,25.129999,24.6425,24.6875,22.254799,254754400
15-10-2014,24.4925,24.7875,23.795,24.385,21.982101,403734400
16-10-2014,23.887501,24.43,23.852501,24.065001,21.693638,288618000
17-10-2014,24.375,24.75,24.202499,24.4175,22.011404,272718800
20-10-2014,24.58,24.99,24.555,24.940001,22.482412,310069200
21-10-2014,25.754999,25.754999,25.317499,25.6175,23.093151,378495600
22-10-2014,25.709999,26.0275,25.65,25.747499,23.21034,273052400
23-10-2014,26.02,26.262501,25.907499,26.2075,23.625015,284298800
24-10-2014,26.295,26.372499,26.1325,26.305,23.712912,188215600
27-10-2014,26.2125,26.370001,26.174999,26.2775,23.688116,136750800
28-10-2014,26.35,26.684999,26.3375,26.684999,24.055464,192243600
29-10-2014,26.6625,26.842501,26.59,26.834999,24.190678,210751600
30-10-2014,26.74,26.8375,26.475,26.745001,24.109552,162619200
31-10-2014,27.002501,27.01,26.8025,27,24.339424,178557200
03-11-2014,27.055,27.575001,27.002501,27.35,24.654926,209130400
04-11-2014,27.34,27.372499,26.93,27.15,24.474638,166297600
05-11-2014,27.275,27.325001,27.032499,27.215,24.533237,149743600
06-11-2014,27.15,27.1975,26.950001,27.174999,24.603397,139874000
07-11-2014,27.1875,27.33,27.137501,27.252501,24.673567,134766000
10-11-2014,27.254999,27.3325,27.1675,27.2075,24.632818,108782000
11-11-2014,27.174999,27.4375,27.1,27.424999,24.829744,109769200
12-11-2014,27.344999,27.8575,27.342501,27.8125,25.180573,187769600
13-11-2014,27.950001,28.362499,27.9,28.205,25.535934,238091600
14-11-2014,28.2875,28.547501,27.8025,28.545,25.843758,176254400
17-11-2014,28.567499,29.32,28.325001,28.497499,25.800751,186986800
18-11-2014,28.485001,28.922501,28.4725,28.8675,26.13574,176896000
19-11-2014,28.860001,28.934999,28.450001,28.6675,25.95466,167476800
20-11-2014,28.727501,29.215,28.7125,29.077499,26.325863,173582000
21-11-2014,29.377501,29.3925,29.0075,29.1175,26.362082,228717200
24-11-2014,29.2125,29.692499,29.155001,29.657499,26.850979,189803200
25-11-2014,29.7675,29.9375,29.362499,29.4,26.617847,275361600
26-11-2014,29.485001,29.775,29.4575,29.75,26.934732,163073200
28-11-2014,29.817499,29.85,29.512501,29.7325,26.918884,99257600
01-12-2014,29.702499,29.8125,27.817499,28.7675,26.0452,335256000
02-12-2014,28.375,28.9375,28.1875,28.657499,25.945608,237395600
03-12-2014,28.9375,29.0875,28.7775,28.9825,26.239857,172253600
04-12-2014,28.942499,29.299999,28.8225,28.872499,26.140268,168178000
05-12-2014,28.997499,29.02,28.66,28.75,26.029356,153275600
08-12-2014,28.525,28.6625,27.905001,28.1,25.440866,230659600
09-12-2014,27.547501,28.575001,27.3375,28.530001,25.830175,240832000
10-12-2014,28.602501,28.7125,27.885,27.987499,25.33901,178261200
11-12-2014,28.065001,28.450001,27.834999,27.905001,25.264317,165606800
12-12-2014,27.615,27.967501,27.395,27.432501,24.836533,224112400
15-12-2014,27.674999,27.9,26.5875,27.057501,24.497015,268872400
16-12-2014,26.592501,27.540001,26.565001,26.6875,24.162039,243162800
17-12-2014,26.780001,27.459999,26.705,27.352501,24.764103,213647200
18-12-2014,27.967501,28.1625,27.665001,28.1625,25.497454,236024800
19-12-2014,28.065001,28.309999,27.915001,27.945,25.300533,353719200
22-12-2014,28.040001,28.372499,27.9925,28.235001,25.563095,180670000
23-12-2014,28.307501,28.3325,28.115,28.135,25.472555,104113600
24-12-2014,28.145,28.1775,28.002501,28.002501,25.352594,57918400
26-12-2014,28.025,28.629999,28.002501,28.497499,25.800751,134884000
29-12-2014,28.4475,28.692499,28.424999,28.477501,25.782644,110395600
30-12-2014,28.41,28.48,28.0275,28.129999,25.468029,119526000
31-12-2014,28.205,28.282499,27.5525,27.594999,24.983654,165613600
02-01-2015,27.8475,27.860001,26.8375,27.3325,24.745998,212818400
05-01-2015,27.0725,27.1625,26.352501,26.5625,24.048861,257142000
06-01-2015,26.635,26.8575,26.157499,26.565001,24.051128,263188400
07-01-2015,26.799999,27.049999,26.674999,26.9375,24.388376,160423600
08-01-2015,27.307501,28.0375,27.174999,27.9725,25.325428,237458000
09-01-2015,28.1675,28.3125,27.5525,28.002501,25.352594,214798000
12-01-2015,28.15,28.157499,27.200001,27.3125,24.72789,198603200
13-01-2015,27.8575,28.200001,27.227501,27.555,24.947443,268367600
14-01-2015,27.26,27.622499,27.125,27.450001,24.852377,195826400
15-01-2015,27.5,27.514999,26.665001,26.705,24.177876,240056000
16-01-2015,26.7575,26.895,26.299999,26.497499,23.990011,314053200
20-01-2015,26.959999,27.2425,26.625,27.18,24.607925,199599600
21-01-2015,27.237499,27.764999,27.067499,27.387501,24.79579,194303600
22-01-2015,27.565001,28.1175,27.43,28.1,25.440866,215185600
23-01-2015,28.075001,28.4375,27.8825,28.245001,25.572145,185859200
26-01-2015,28.434999,28.59,28.200001,28.275,25.599302,222460000
27-01-2015,28.105,28.120001,27.2575,27.285,24.702991,382274800
28-01-2015,29.407499,29.530001,28.827499,28.827499,26.09952,585908400
29-01-2015,29.08,29.797501,28.889999,29.725,26.912088,337745600
30-01-2015,29.6,30,29.2125,29.290001,26.518261,334982000
02-02-2015,29.512501,29.7925,29.02,29.657499,26.850979,250956400
03-02-2015,29.625,29.772499,29.4025,29.6625,26.855507,207662800
04-02-2015,29.625,30.127501,29.577499,29.889999,27.061478,280598800
05-02-2015,30.004999,30.057501,29.8125,29.985001,27.254627,168984800
06-02-2015,30.004999,30.0625,29.612499,29.7325,27.025116,174826400
09-02-2015,29.637501,29.959999,29.6075,29.93,27.204639,155559200
10-02-2015,30.0425,30.5375,30.040001,30.504999,27.727276,248034000
11-02-2015,30.692499,31.23,30.625,31.219999,28.377174,294247200
12-02-2015,31.514999,31.870001,31.3925,31.615,28.7362,297898000
